-55.5;72.4314;4;38.6;457.722;385.2270508;1357;-8.8563591;0;0.0235208;0.039391;0.937088;22.84845543;0.0030207;0.0858617;0.594642;0.316476
-54.5;72.4314;4;52.4;450.856;792.1195679;1852;-10.6234848;0;0.0255831;0.0419039;0.932514;28.53450584;0.004255;0.0708884;0.576895;0.347961
-53.5;72.4314;4;0;402.524;1178.340942;1978;-12.42486496;0;0.0265341;0.0434685;0.929998;34.13727951;0.00581987;0.0400087;0.612469;0.341702
-52.5;72.4314;4;0;393.3;1538.637451;2379;-13.95805206;0;0.0265341;0.0434685;0.929998;40.4887619;0.00581987;0.0400087;0.612469;0.341702
-51.5;72.4314;4;0;394.533;1720.440186;2313;-14.76235809;0;0.0264013;0.0428337;0.930765;44.02264023;0.0062797;0.0137739;0.631475;0.348471
-50.5;72.4314;4;0;394;1967.310791;1285;-15.91256561;0;0.0259491;0.041598;0.932451;49.16225052;0.0057029;0.0024382;0.637336;0.354522
-49.5;72.4314;3;0;397.178;2115.172852;707;-16.64209442;0;0.0254973;0.0404095;0.934094;53.1180191;0.0047439;0;0.645122;0.350133
-48.5;72.4314;2;0;401.178;2302.948975;682;-17.55610046;0;0.024725;0.039479;0.935796;58.69304657;0.0038599;1.56E-05;0.667942;0.328183
-47.5;72.4314;1;0;403.2;2446.395508;472;-18.27489166;0;0.0240846;0.0387065;0.937209;63.90632629;0.0036336;0.0003348;0.718055;0.277975
-46.5;72.4314;1;0;405.467;2583.243896;459;-18.96447907;0;0.0234367;0.0381733;0.93839;69.59508514;0.003585;0.0007239;0.763422;0.232268
-45.5;72.4314;1;0;408.289;2692.986328;401;-19.52999725;0;0.0228128;0.0378312;0.939355;74.90466309;0.0025259;0.0011376;0.809311;0.187023
-33.5;72.4314;1;0;408.922;2765.56543;324;-20.8384903;0;0.0155258;0.0373846;0.94709;98.64102936;0;0.0001278;0.997154;0.0027184
-32.5;72.4314;1;0;403.833;2652.069824;412;-20.35772553;0;0.0141682;0.0364459;0.949386;95.7940979;0;0.0007523;0.980061;0.0191856
-31.5;72.4314;2;0;395.578;2472.468994;585;-19.56922455;0;0.0128217;0.0354755;0.951703;90.92681885;0;0.000883;0.993336;0.0057809
-30.5;72.4314;4;0;380.011;2230.085205;1133;-19.11428986;0;0.0113307;0.0339124;0.954757;82.57634735;0;0.0035187;0.942887;0.0535932
-29.5;72.4314;4;0;389.067;1821.135864;2427;-18.00813751;0;0.010035;0.0322838;0.95768;70.04162598;0;0.0023092;0.849834;0.147857
-28.5;72.4314;6;0;409.867;1686.523315;2402;-17.41634216;0;0.0088223;0.0303044;0.960873;66.19275665;6.90E-05;0.0024276;0.725732;0.271771
-27.5;72.4314;6;0;429.456;1349.87085;2161;-15.63457489;0;0.0077975;0.029453;0.962749;58.40459061;0.0008001;0.0033778;0.588728;0.407093
-26.5;72.4314;6;0;425.111;1354.259399;2277;-15.66840057;0;0.0075046;0.0291074;0.963387;57.55054092;0.0020737;0.0049942;0.466841;0.526092
-25.5;72.4314;6;30.1;434.789;998.4796143;2292;-13.81269379;0;0.0076422;0.0297042;0.962652;49.47642136;0.0048793;0.0112058;0.368267;0.615649
-24.5;72.4314;6;74.6;459.844;582.5391846;1559;-11.69057388;0;0.0078344;0.0301892;0.961976;39.65927124;0.0083605;0.0165348;0.277816;0.697287
-23.5;72.4314;6;87.3;448.111;496.617218;1337;-11.49418488;0;0.0081546;0.0304198;0.961426;35.45711517;0.010107;0.0197079;0.236962;0.733223
-22.5;72.4314;6;87.1;414.633;333.080719;1319;-10.96116104;0;0.0089858;0.0318501;0.959165;29.86256409;0.0109003;0.0220374;0.236;0.731063
52.5;72.4314;3;11.2;461.567;185.9167481;583;-5.963195419;0;0.022577;0.0538734;0.923552;30.01256371;0;0.093711;0.443834;0.462456
53.5;72.4314;3;42.8;460.356;272.7337952;1122;-7.07039032;0;0.0169153;0.0422814;0.940804;30.89691734;0;0.102481;0.409784;0.487736
54.5;72.4314;3;74.9;464.756;267.6884766;1228;-7.619578552;0;0.0163041;0.0425072;0.941187;30.64944458;0;0.0965172;0.478735;0.424747
55.5;72.4314;3;85.1;465.467;285.1909485;951;-8.46712265;0;0.0153951;0.0426371;0.941968;30.16615677;0;0.0883137;0.552497;0.35919
68.5;72.4314;13;0;416.511;15.87786484;53;-9.342604065;0;0.015262;0.033457;0.95128;18.59243393;0;0;0.69882;0.30118
69.5;72.4314;13;37.8;483.589;26.36193657;64;-9.767254639;0;0.0149804;0.0325624;0.952456;18.79240417;0;0;0.686148;0.313852
70.5;72.4314;13;55.7;510.456;19.70089912;64;-10.08789597;0;0.0151336;0.0324512;0.952417;19.45611572;0;0;0.674263;0.325738
71.5;72.4314;13;55.5;506.078;19.70089912;64;-10.08789597;0;0.014993;0.0320984;0.952909;19.45611572;0;0;0.675825;0.324175
72.5;72.4314;13;45.7;476.8;18.27317619;46;-10.38012543;0;0.0157541;0.0331611;0.951084;20.63412094;0;0.000971429;0.67531;0.323719
75.5;72.4314;11;39;474.778;14.76199055;49;-10.9691536;0;0.0173885;0.039592;0.943021;24.44693565;0;0.007141;0.60962;0.38324
76.5;72.4314;11;10.5;410.389;15.25665855;38;-11.04071274;0;0.0179552;0.0399988;0.942046;25.5724659;0;0.005421;0.62276;0.37182
77.5;72.4314;11;21.2;447.5;16.51707077;48;-10.94958191;0;0.0182527;0.04263;0.939117;27.10645676;0;0.008176;0.63398;0.357845
78.5;72.4314;11;21.2;459.144;14.10955715;61;-10.95556183;0;0.018299;0.043648;0.938052;27.93899727;0;0.0012644;0.622718;0.376018
79.5;72.4314;11;20.8;495.578;18.59469223;78;-11.01587524;0;0.0184773;0.0448424;0.936679;28.79001045;0;0;0.604526;0.395474
80.5;72.4314;11;21.1;469.556;27.16685295;106;-10.96929779;0;0.0180047;0.0453805;0.936615;30.12566185;0;0.00229517;0.597375;0.40033
81.5;72.4314;12;40.2;520.311;59.62911606;263;-11.48136597;0;0.0177038;0.0442567;0.938041;29.68608856;0;0.0003932;0.589131;0.410475
82.5;72.4314;12;80.6;530.656;134.1950836;415;-12.01815262;0;0.0168914;0.0417696;0.941338;29.25868988;0;0;0.593459;0.406541
83.5;72.4314;13;78.5;563.756;119.800911;393;-12.01624832;0;0.0163591;0.0394584;0.944184;28.16704369;0.000437;0;0.584144;0.415419
84.5;72.4314;13;84.5;585.111;95.93223572;347;-11.9689148;0;0.0153288;0.0367902;0.947881;27.28821564;0.0012525;0;0.558683;0.440065
85.5;72.4314;13;105.1;591.656;65.47892761;321;-11.93435516;0;0.0144009;0.0344108;0.951188;26.31421661;0.00166;0;0.530324;0.468016
86.5;72.4314;14;116.6;601.756;61.41944504;255;-12.04195862;0;0.0137911;0.0324639;0.953744;25.70850182;0.0019706;0;0.532062;0.465967
87.5;72.4314;17;118.9;597.056;63.86774063;271;-12.13654175;0;0.0132411;0.0308487;0.95591;25.40737343;0.0016882;0.002911;0.529468;0.465935
88.5;72.4314;18;115.1;601.644;50.52709198;226;-12.11721344;0;0.0127178;0.029477;0.957807;25.14024925;0.0012879;0.0067475;0.540657;0.451308
89.5;72.4314;20;113.4;600.478;55.02494431;354;-12.186203;0;0.0122491;0.0282534;0.959498;25.12825584;0.0008829;0.001971;0.572885;0.424262
90.5;72.4314;22;115.7;600.722;61.18352509;429;-12.27904282;0;0.0118499;0.0271087;0.961042;25.15171051;7.53E-05;9.98E-05;0.594116;0.405708
91.5;72.4314;22;124.3;596.622;57.69023132;259;-12.3332756;0;0.0115068;0.0262692;0.962223;25.16559029;0;0;0.597212;0.402788
92.5;72.4314;22;135.2;601.111;71.26339722;236;-12.49786835;0;0.0111667;0.0254885;0.963344;25.31864738;0;0;0.576889;0.423111
93.5;72.4314;22;138.9;596.1;70.90532684;549;-12.60731201;0;0.0109534;0.0248886;0.964159;25.29312897;0;0;0.541758;0.458242
94.5;72.4314;22;131.3;599.756;76.932724;586;-12.76376648;0;0.010748;0.0243485;0.964905;25.27086067;0;0;0.52035;0.47965
95.5;72.4314;22;123.3;597.189;70.6831665;543;-12.86535645;0;0.0105858;0.0239579;0.965457;24.95124245;0;0;0.519584;0.480416
96.5;72.4314;22;131.8;596.511;67.46661377;557;-12.98786011;0;0.0104214;0.0237262;0.965853;24.41847801;0;0;0.545448;0.454552
97.5;72.4314;22;139.1;601.044;71.20400238;221;-13.15163422;0;0.0104176;0.0236837;0.965898;23.96277618;0;0;0.585696;0.414304
98.5;72.4314;23;142.3;593.767;70.2154007;217;-13.29319305;0;0.0104791;0.02363;0.96589;23.45182037;0;0;0.612247;0.387753
99.5;72.4314;24;144.2;591.878;67.51076508;213;-13.42440338;0;0.010437;0.023779;0.965783;22.90366936;0;0;0.626749;0.373251
100.5;72.4314;25;142.6;591.533;69.2774353;214;-13.57755432;0;0.0104232;0.024095;0.965481;22.66734123;0;0;0.625486;0.374514
101.5;72.4314;25;142.2;600.967;66.76360321;216;-13.70353546;0;0.0105052;0.0243845;0.965111;22.41854286;0;0;0.605414;0.394586
102.5;72.4314;25;143.2;605.033;59.30739594;221;-13.77733765;0;0.01064;0.0248681;0.964493;22.44699287;0;0;0.583876;0.416124
103.5;72.4314;25;145.7;606.489;76.59864807;298;-13.86194611;0;0.0104258;0.0240358;0.965538;22.23948669;0;0;0.621701;0.378299
104.5;72.4314;27;145.4;599.567;96.87651825;418;-13.87094879;0;0.0097707;0.0212711;0.968957;21.64409447;0;0.0001897;0.689106;0.310704
105.5;72.4314;27;138.8;582.544;100.5936813;500;-13.79016571;0;0.0090511;0.0187933;0.972155;21.23581886;0;0.0008881;0.745225;0.253887
106.5;72.4314;28;132.5;576.822;115.4621124;449;-13.76566925;0;0.0084585;0.0168879;0.974652;20.86534119;0;0.0001877;0.789607;0.210206
107.5;72.4314;27;128.1;561.978;143.764267;431;-13.80543976;0;0.0080029;0.0154955;0.976502;20.76831818;0;0;0.816872;0.183128
108.5;72.4314;27;112.2;561.578;155.4141235;430;-13.78312378;0;0.0076057;0.0144704;0.977923;20.64697266;0;0;0.826603;0.173397
109.5;72.4314;28;139.1;558.089;123.9902649;437;-13.56414032;0;0.00757767;0.0142942;0.978129;20.05994606;0;0;0.816041;0.183959
110.5;72.4314;28;122.7;582.778;80.44771576;408;-13.41995392;0;0.0068248;0.0133366;0.979839;19.28322601;0;0.001145;0.816932;0.181923
111.5;72.4314;28;119.3;616.033;52.3670311;277;-13.33787384;0;0.006561;0.0132361;0.980202;18.6049118;0;0.0043031;0.815689;0.180008
112.5;72.4314;27;119.1;608.744;67.4984436;324;-13.47402039;0;0.0063227;0.0133458;0.980333;18.24858856;0;0.0124553;0.784949;0.202596
113.5;72.4314;26;118.9;605.944;85.03372955;408;-13.6864502;0;0.006248;0.0137517;0.980001;17.98014259;0;0.0202677;0.714576;0.265156
114.5;72.4314;26;97.9;582.122;57.31200027;346;-13.67127991;0;0.00613567;0.013572;0.980291;17.14810944;0;0.0240194;0.663763;0.312216
115.5;72.4314;26;97.8;601.2;59.53765106;163;-13.88564606;0;0.0055706;0.0123866;0.982043;16.7251873;0;0.018412;0.717504;0.264085
116.5;72.4314;25;106.2;607.456;59.73876572;245;-14.04376068;0;0.0049089;0.0109829;0.984108;16.40804672;0;0.0118318;0.799642;0.188526
117.5;72.4314;25;94.7;598.022;62.66783905;189;-14.17744293;0;0.0046024;0.0103173;0.98508;16.12929726;0;0.006161;0.872441;0.121399
118.5;72.4314;24;84.6;590.956;56.48106766;163;-14.23243561;0;0.00418667;0.00957067;0.986243;15.96171951;0;0.00135011;0.884751;0.113898
119.5;72.4314;25;72.5;554.378;59.45479584;176;-14.2373764;0;0.00396575;0.00925663;0.986777;16.06177139;0;3.68E-05;0.870604;0.129361
120.5;72.4314;24;72.5;551.278;62.44107437;178;-14.29315033;0;0.00379588;0.00922813;0.986976;16.35983276;0;0.000189375;0.875174;0.124636
121.5;72.4314;25;74.4;556.044;75.00431824;215;-14.39513397;0;0.00352083;0.008792;0.987688;17.56525993;0;0.00267133;0.84386;0.153468
122.5;72.4314;24;74.5;545.433;103.456131;394;-14.61861572;0;0.00338433;0.008784;0.98783;18.95895386;0;0.00598017;0.815168;0.178852
123.5;72.4314;24;75.5;534.611;128.9949646;450;-14.85684204;0;0.003375;0.00912787;0.987499;20.41420555;0;0.00983825;0.815731;0.17443
124.5;72.4314;23;98;563.133;97.78962708;449;-14.94255524;0;0.0031436;0.0084115;0.988445;20.80435753;0;0.0153212;0.820264;0.164416
125.5;72.4314;23;108.6;556.978;93.82530212;449;-15.03060913;0;0.0030787;0.008133;0.988787;21.73557472;0;0.0206617;0.812513;0.166826
126.5;72.4314;23;88;526.678;103.5631104;495;-15.18301086;0;0.002953;0.00739875;0.989649;22.53598022;0;0.0259775;0.749032;0.224988
127.5;72.4314;23;88;521.578;60.20002747;543;-15.09532623;0;0.00288425;0.00686062;0.990252;21.79767036;0;0.013387;0.717483;0.26913
128.5;72.4314;23;87.2;513.967;72.31520844;841;-15.28470154;0;0.00285075;0.0063825;0.990767;20.10659981;0;0.00119263;0.731835;0.266971
139.5;72.4314;21;18.9;430.733;15.86818314;69;-14.61024628;0;0.0041695;0.0090685;0.98676;12.29738331;0;0.015597;0.83784;0.146565
140.5;72.4314;21;21.9;491.711;19.90339279;388;-14.62690888;0;0.00334257;0.00786786;0.98879;11.00254059;0;0.0166837;0.826197;0.157119
141.5;72.4314;21;75.2;559.922;31.63389969;487;-14.74618073;0;0.0032737;0.0080563;0.98867;10.33178234;0;0.0221891;0.828874;0.14894
142.5;72.4314;21;89.8;565.778;24.83481407;230;-14.69529877;0;0.0025798;0.0066673;0.990753;10.18232155;0;0.02717;0.816982;0.155848
143.5;72.4314;22;83.1;551.2;16.70040894;264;-14.53594055;0;0.0031251;0.0085135;0.988361;10.35709286;0;0.0342814;0.777496;0.188224
-117.5;75.124;7;17.9167;174.417;145.7285614;388;-18.16955109;0;0.0042466;0.0208166;0.974938;8.15119362;0;0.0023906;0.937834;0.0597736
-116.5;75.124;7;19.6667;172.25;168.7905273;632;-18.51815643;0;0.00401875;0.0200485;0.975931;7.96389627;0;0.00132663;0.961637;0.0370366
-115.5;75.124;7;19.6667;171.704;229.8174591;723;-18.83990173;0;0.00394625;0.0199047;0.976149;7.86482382;0;0.00097675;0.965811;0.0332131
-114.5;75.124;4;19.8333;174.648;207.1988983;770;-18.85918732;0;0.003819;0.0192751;0.976906;7.38734913;0;0.000867333;0.975678;0.0234544
-113.5;75.124;4;20.0833;182.259;212.6139374;660;-18.67349243;0;0.00380018;0.0191997;0.977;7.28991222;0;0.00149818;0.969395;0.0291074
-112.5;75.124;4;33.3333;184.62;193.4151459;479;-18.53265076;0;0.00374733;0.0187897;0.977462;6.82049704;0;0.00224811;0.973457;0.0242956
-111.5;75.124;4;15.3333;185.685;72.79590607;303;-17.94136963;0;0.00369817;0.0186312;0.97767;5.88836765;0;0.00265733;0.979077;0.0182677
-110.5;75.124;4;10.5;180.574;76.09714508;289;-18.06175995;0;0.003655;0.0186582;0.977686;5.67630482;0;0.00254;0.985244;0.0122166
-109.5;75.124;4;50.1667;175.889;84.37153625;347;-18.42465515;0;0.0036466;0.0187877;0.977565;5.24044466;0;0.0019209;0.986837;0.0112415
-108.5;75.124;4;20.4167;176.083;84.83876801;303;-18.29281158;0;0.003562;0.0186795;0.977759;5.02930641;0;0.0015735;0.985117;0.0133069
-107.5;75.124;4;20.5;176.194;126.6410828;312;-18.15308685;0;0.00360733;0.0188945;0.9775;4.98937368;0;0.0017065;0.978725;0.0195665
-106.5;75.124;4;20.6667;173.093;112.6553116;391;-18.0308136;0;0.0034914;0.0193162;0.977194;4.57159662;0;0.001621;0.976094;0.022286
-100.5;75.124;3;0;173.62;87.39183044;379;-18.43160553;0;0.00315044;0.0198519;0.976998;8.16645813;0;0.00222078;0.982101;0.0156793
-99.5;75.124;3;43.4167;175.898;118.2605515;329;-18.33797913;0;0.00312733;0.0206954;0.976178;8.65704536;0;0.00336911;0.968896;0.0277348
-98.5;75.124;3;31.0833;178.176;122.2284241;347;-18.08667145;0;0.0031047;0.0209076;0.975988;8.9084034;0;0.0056453;0.951945;0.0424085
-96.5;75.124;4;0;178.546;69.99175262;323;-17.27426605;0;0.00309629;0.02192;0.974984;9.49471569;0;0.0114921;0.909959;0.0785476
-95.5;75.124;2;42.0833;185.343;130.5293884;540;-17.14232788;0;0.00320644;0.0232126;0.973581;10.32303524;0;0.0152994;0.884574;0.100126
-94.5;75.124;2;36.3333;185.87;159.8544464;545;-17.08535309;0;0.00322691;0.0238273;0.972945;10.58045292;0;0.0149975;0.881144;0.103859
-92.5;75.124;2;10.3333;181.806;135.1999817;470;-17.09323273;0;0.00304663;0.0220624;0.974891;9.72398472;0;0.00567662;0.936506;0.0578177
-91.5;75.124;2;36.6667;184.676;185.591919;545;-17.20075531;0;0.0033179;0.0220838;0.974599;9.96261883;0;0.0031087;0.951443;0.0454494
-90.5;75.124;2;36.0833;186.796;228.9052734;615;-17.34150238;0;0.0035887;0.021636;0.974775;10.15798283;0;0.0021515;0.964365;0.0334847
-89.5;75.124;7;29;184.25;252.2392578;591;-17.41906128;0;0.0039286;0.0214949;0.974577;10.29666519;0;0.0029348;0.971878;0.0251871
-88.5;75.124;7;33.1667;186.815;265.3673401;849;-17.30328522;0;0.00434009;0.0212441;0.974415;10.39171696;0;0.003344;0.975559;0.0210992
-87.5;75.124;10;10.5;184.889;341.089325;891;-17.42503967;0;0.00446373;0.0216018;0.973935;11.16898727;0;0.00397073;0.970513;0.0255157
-86.5;75.124;10;20;184.157;448.2938843;1539;-17.69128418;0;0.0045918;0.0220768;0.973332;12.48369026;0;0.0046651;0.963573;0.0317623
-85.5;75.124;10;10.5;179.343;478.4508057;1321;-17.66667633;0;0.00471191;0.0226839;0.972605;13.14722252;0;0.00486518;0.955529;0.0396062
-84.5;75.124;10;0;181.907;549.7125244;1361;-17.81532745;0;0.0049134;0.0228648;0.97222;14.60416603;0;0.0049631;0.947921;0.0471169
-83.5;75.124;7;9.08333;184.287;732.4086304;1758;-18.67816315;0;0.0050467;0.0226369;0.972316;17.28121758;0;0.0049489;0.942084;0.0529667
-82.5;75.124;10;0;181.194;954.1949463;1908;-19.65906067;0;0.00511618;0.022542;0.972343;20.35413933;0;0.00572836;0.929342;0.0649317
-81.5;75.124;10;21.3333;177.222;741.2907105;1726;-18.82158356;0;0.00527545;0.0219455;0.97278;17.72882652;0;0.00416264;0.931368;0.0644702
-80.5;75.124;7;0;177.796;536.1439819;1523;-18.0745697;0;0.005212;0.0213328;0.973454;15.15266228;0;0.0014149;0.944334;0.0542517
-58.5;75.124;3;0;177.528;606.6888428;1251;-13.44771271;0;0.009968;0.0272817;0.962751;21.34830093;0.000436;0.036575;0.723017;0.23997
-57.5;75.124;3;0;177.463;736.4746094;1355;-13.52026672;0;0.0117791;0.0292094;0.95901;23.4244194;0.00103927;0.0511551;0.695937;0.251866
-56.5;75.124;3;0;176.13;772.7633667;1526;-13.16015778;0;0.0125729;0.0305079;0.956918;24.43649673;0.00182233;0.0656426;0.647187;0.28535
-55.5;75.124;3;0;162.611;1034.807251;1788;-14.06030579;0;0.0129447;0.0318953;0.95516;28.25462723;0.00244875;0.0742998;0.621515;0.301737
-54.5;75.124;3;0;164.028;1331.502686;1022;-15.31737366;0;0.012751;0.0321384;0.955111;32.81930542;0.002513;0.0668831;0.661868;0.268737
-53.5;75.124;3;0;165.968;1577.186279;940;-16.38891907;0;0.0124716;0.0318712;0.955657;36.9807663;0.00209422;0.0488101;0.727751;0.221344
-52.5;75.124;3;0;168.509;1804.463867;595;-17.41094971;0;0.0124716;0.0318712;0.955657;41.19036102;0.00209422;0.0488101;0.727751;0.221344
-51.5;75.124;2;0;169.167;1935.05835;588;-18.01654968;0;0.0123152;0.0311824;0.956501;43.89820862;0.00150075;0.0268415;0.796321;0.175334
-50.5;75.124;1;0;170.611;2014.266113;497;-18.40899811;0;0.0120164;0.030251;0.957732;45.89120102;0.00142908;0.0145945;0.844822;0.139154
-49.5;75.124;1;0;171.157;2111.949463;426;-18.90249481;0;0.0116703;0.0294222;0.958907;48.47901535;0.000992417;0.0053965;0.889986;0.103626
-48.5;75.124;1;0;173.278;2262.309814;358;-19.64288483;0;0.0113967;0.0285854;0.960018;52.49684906;0.00052475;0.00108192;0.918759;0.079635
-47.5;75.124;1;0;173.491;2408.514404;373;-20.37945404;0;0.0111685;0.0279547;0.960877;56.83167648;0.000196833;1.08E-05;0.940731;0.0590598
-46.5;75.124;1;0;174.241;2533.803711;406;-21.01566925;0;0.0107358;0.0276247;0.961639;61.10623169;3.75E-05;0;0.966277;0.0336854
-29.5;75.124;2;0;163.111;2159.742432;395;-22.3732254;0;0.00591467;0.0285474;0.965537;61.59255219;0;0.00097;0.987738;0.0112899
