633 -> 1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1
1011 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1
151 -> 1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1
1825 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1
1627 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4180 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0
468 -> 1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1
1161 -> 0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0
1285 -> 1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1
287 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;1
1927 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
78 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1
1380 -> 0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;0;1
294 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1
413 -> 1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1
349 -> 1;1;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1
1614 -> 0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1
764 -> 0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
1743 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0
1959 -> 0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0
515 -> 0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1
1981 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0
3251 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0
1242 -> 1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1
138 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1
1107 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0
1874 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
606 -> 1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;1
137 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1
1803 -> 0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1
1414 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0
432 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1
519 -> 0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
3534 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0
1195 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0
1567 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0
1776 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2565 -> 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1274 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
2192 -> 0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2667 -> 0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1
110 -> 1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1
333 -> 1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1
710 -> 1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
323 -> 1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1
856 -> 0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
1834 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1
1664 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1
112 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1
3211 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
545 -> 0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1
191 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1
2733 -> 0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1
187 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1
588 -> 0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1
646 -> 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1684 -> 0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;1
2326 -> 0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;1
446 -> 1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1
1283 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
262 -> 0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1
1944 -> 0;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1
2229 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0
212 -> 1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1
1582 -> 1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1331 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1149 -> 0;1;1;0;1;0;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0
2590 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1
542 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1
2652 -> 0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1
2695 -> 0;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1
1087 -> 0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
1662 -> 0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0
2882 -> 0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
810 -> 0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
170 -> 1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1
1921 -> 0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1
660 -> 1;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1
26 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1
227 -> 0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1
2116 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
977 -> 0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0
2443 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0
566 -> 0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1
526 -> 0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
2013 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0
255 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1
806 -> 0;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1
264 -> 1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1
1885 -> 0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1
359 -> 1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1
182 -> 1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1
2299 -> 0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;1;0;1
1817 -> 0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;1;1;0;1
108 -> 0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1
604 -> 0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1
556 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
717 -> 0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1
232 -> 1;0;1;1;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1
3694 -> 0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
477 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
225 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1
330 -> 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142 -> 0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1
207 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1
167 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1
360 -> 1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1
2423 -> 0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1
692 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1
4491 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2431 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1
854 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
1945 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1
969 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
3082 -> 0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
766 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1
510 -> 1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1
393 -> 1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;1
2276 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1
1501 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
274 -> 1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1
549 -> 1;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
659 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1
1508 -> 1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1
3629 -> 0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
1771 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1
1128 -> 1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1
682 -> 0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
353 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
375 -> 1;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1
984 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
1155 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
946 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
128 -> 1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1
1724 -> 0;0;1;0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;0;1
303 -> 1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1
250 -> 1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1
1361 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
614 -> 0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1
1765 -> 0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1
501 -> 0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1
3155 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0
1313 -> 0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
278 -> 1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1
2944 -> 0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0
1617 -> 0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0
490 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1
130 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1
155 -> 0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1
387 -> 1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1
53 -> 0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0
1465 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
2626 -> 0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1
626 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1
1112 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0
1294 -> 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461 -> 0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1
583 -> 1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1
1562 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
257 -> 1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1
1426 -> 0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1
1879 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
85 -> 0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1
2200 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1557 -> 0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;1
425 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1
1486 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
1869 -> 0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1
591 -> 0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1
832 -> 1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
539 -> 1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1
781 -> 0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1
2135 -> 0;1;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0
828 -> 1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1
276 -> 1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1
3015 -> 0;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0
102 -> 1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;0;1
1831 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0
1950 -> 0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1
520 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2037 -> 0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
1218 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
532 -> 0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1193 -> 1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55 -> 1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
1404 -> 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4409 -> 0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
2398 -> 0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
1890 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1543 -> 0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1
57 -> 0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;1
424 -> 1;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;1
163 -> 1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1
395 -> 1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1
89 -> 1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1
175 -> 1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1
584 -> 1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
35 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1
2453 -> 0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1
2295 -> 0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1
347 -> 1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1454 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0
1333 -> 0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1
665 -> 1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1
434 -> 1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1
3021 -> 0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1
2586 -> 0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0
865 -> 0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1
1184 -> 0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1
3087 -> 0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
1584 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
442 -> 1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1
