12198	137.5	-34.0726
12199	138.5	-34.0726
12200	139.5	-34.0726
12201	140.5	-34.0726
12202	141.5	-34.0726
12203	142.5	-34.0726
12204	143.5	-34.0726
12205	144.5	-34.0726
12206	145.5	-34.0726
12207	146.5	-34.0726
12208	147.5	-34.0726
12209	148.5	-34.0726
12210	149.5	-34.0726
12211	150.5	-34.0726
12212	151.5	-34.0726
12349	-71.5	-33.168
12350	-70.5	-33.168
12351	-69.5	-33.168
12352	-68.5	-33.168
12353	-67.5	-33.168
12354	-66.5	-33.168
12355	-65.5	-33.168
12356	-64.5	-33.168
12357	-63.5	-33.168
12358	-62.5	-33.168
12359	-61.5	-33.168
12360	-60.5	-33.168
12361	-59.5	-33.168
12362	-58.5	-33.168
12363	-57.5	-33.168
12364	-56.5	-33.168
12365	-55.5	-33.168
12366	-54.5	-33.168
12367	-53.5	-33.168
12368	-52.5	-33.168
12438	17.5	-33.168
12439	18.5	-33.168
12440	19.5	-33.168
12441	20.5	-33.168
12442	21.5	-33.168
12443	22.5	-33.168
12444	23.5	-33.168
12445	24.5	-33.168
12446	25.5	-33.168
12447	26.5	-33.168
12448	27.5	-33.168
12449	28.5	-33.168
12536	115.5	-33.168
12537	116.5	-33.168
12538	117.5	-33.168
12539	118.5	-33.168
12540	119.5	-33.168
12541	120.5	-33.168
12542	121.5	-33.168
12543	122.5	-33.168
12544	123.5	-33.168
12545	124.5	-33.168
12546	125.5	-33.168
12555	134.5	-33.168
12556	135.5	-33.168
12557	136.5	-33.168
12558	137.5	-33.168
12559	138.5	-33.168
12560	139.5	-33.168
12561	140.5	-33.168
12562	141.5	-33.168
12563	142.5	-33.168
12564	143.5	-33.168
12565	144.5	-33.168
12566	145.5	-33.168
12567	146.5	-33.168
12568	147.5	-33.168
12569	148.5	-33.168
12570	149.5	-33.168
12571	150.5	-33.168
12572	151.5	-33.168
12573	152.5	-33.168
12709	-71.5	-32.2725
12710	-70.5	-32.2725
12711	-69.5	-32.2725
12712	-68.5	-32.2725
12713	-67.5	-32.2725
12714	-66.5	-32.2725
12715	-65.5	-32.2725
12716	-64.5	-32.2725
12717	-63.5	-32.2725
12718	-62.5	-32.2725
12719	-61.5	-32.2725
12720	-60.5	-32.2725
12721	-59.5	-32.2725
12722	-58.5	-32.2725
12723	-57.5	-32.2725
12724	-56.5	-32.2725
12725	-55.5	-32.2725
12726	-54.5	-32.2725
12727	-53.5	-32.2725
12728	-52.5	-32.2725
12729	-51.5	-32.2725
12798	17.5	-32.2725
12799	18.5	-32.2725
12800	19.5	-32.2725
12801	20.5	-32.2725
12802	21.5	-32.2725
12803	22.5	-32.2725
12804	23.5	-32.2725
12805	24.5	-32.2725
12806	25.5	-32.2725
12807	26.5	-32.2725
12808	27.5	-32.2725
12809	28.5	-32.2725
12810	29.5	-32.2725
12896	115.5	-32.2725
12897	116.5	-32.2725
12898	117.5	-32.2725
12899	118.5	-32.2725
12900	119.5	-32.2725
12901	120.5	-32.2725
12902	121.5	-32.2725
12903	122.5	-32.2725
12904	123.5	-32.2725
12905	124.5	-32.2725
12906	125.5	-32.2725
12907	126.5	-32.2725
12908	127.5	-32.2725
12909	128.5	-32.2725
12912	131.5	-32.2725
12913	132.5	-32.2725
12914	133.5	-32.2725
12915	134.5	-32.2725
12916	135.5	-32.2725
12917	136.5	-32.2725
12918	137.5	-32.2725
12919	138.5	-32.2725
12920	139.5	-32.2725
12921	140.5	-32.2725
12922	141.5	-32.2725
12923	142.5	-32.2725
12924	143.5	-32.2725
12925	144.5	-32.2725
12926	145.5	-32.2725
12927	146.5	-32.2725
12928	147.5	-32.2725
12929	148.5	-32.2725
12930	149.5	-32.2725
12931	150.5	-32.2725
12932	151.5	-32.2725
12933	152.5	-32.2725
13069	-71.5	-31.3856
13070	-70.5	-31.3856
13071	-69.5	-31.3856
13072	-68.5	-31.3856
13073	-67.5	-31.3856
13074	-66.5	-31.3856
13075	-65.5	-31.3856
13076	-64.5	-31.3856
13077	-63.5	-31.3856
13078	-62.5	-31.3856
13079	-61.5	-31.3856
13080	-60.5	-31.3856
13081	-59.5	-31.3856
13082	-58.5	-31.3856
13083	-57.5	-31.3856
13084	-56.5	-31.3856
13085	-55.5	-31.3856
13086	-54.5	-31.3856
13087	-53.5	-31.3856
13088	-52.5	-31.3856
13089	-51.5	-31.3856
13090	-50.5	-31.3856
13158	17.5	-31.3856
13159	18.5	-31.3856
13160	19.5	-31.3856
13161	20.5	-31.3856
13162	21.5	-31.3856
13163	22.5	-31.3856
13164	23.5	-31.3856
13165	24.5	-31.3856
13166	25.5	-31.3856
13167	26.5	-31.3856
13168	27.5	-31.3856
13169	28.5	-31.3856
13170	29.5	-31.3856
13171	30.5	-31.3856
13256	115.5	-31.3856
13257	116.5	-31.3856
13258	117.5	-31.3856
13259	118.5	-31.3856
13260	119.5	-31.3856
13261	120.5	-31.3856
13262	121.5	-31.3856
13263	122.5	-31.3856
13264	123.5	-31.3856
13265	124.5	-31.3856
13266	125.5	-31.3856
13267	126.5	-31.3856
13268	127.5	-31.3856
13269	128.5	-31.3856
13270	129.5	-31.3856
13271	130.5	-31.3856
13272	131.5	-31.3856
13273	132.5	-31.3856
13274	133.5	-31.3856
13275	134.5	-31.3856
13276	135.5	-31.3856
13277	136.5	-31.3856
13278	137.5	-31.3856
13279	138.5	-31.3856
13280	139.5	-31.3856
13281	140.5	-31.3856
13282	141.5	-31.3856
13283	142.5	-31.3856
13284	143.5	-31.3856
13285	144.5	-31.3856
13286	145.5	-31.3856
13287	146.5	-31.3856
13288	147.5	-31.3856
13289	148.5	-31.3856
13290	149.5	-31.3856
13291	150.5	-31.3856
13292	151.5	-31.3856
13293	152.5	-31.3856
13294	153.5	-31.3856
13300	159.5	-31.3856
13429	-71.5	-30.5068
13430	-70.5	-30.5068
13431	-69.5	-30.5068
13432	-68.5	-30.5068
13433	-67.5	-30.5068
13434	-66.5	-30.5068
13435	-65.5	-30.5068
13436	-64.5	-30.5068
13437	-63.5	-30.5068
13438	-62.5	-30.5068
13439	-61.5	-30.5068
13440	-60.5	-30.5068
13441	-59.5	-30.5068
13442	-58.5	-30.5068
13443	-57.5	-30.5068
13444	-56.5	-30.5068
13445	-55.5	-30.5068
13446	-54.5	-30.5068
13447	-53.5	-30.5068
13448	-52.5	-30.5068
13449	-51.5	-30.5068
13450	-50.5	-30.5068
13518	17.5	-30.5068
13519	18.5	-30.5068
13520	19.5	-30.5068
13521	20.5	-30.5068
13522	21.5	-30.5068
13523	22.5	-30.5068
13524	23.5	-30.5068
13525	24.5	-30.5068
13526	25.5	-30.5068
13527	26.5	-30.5068
13528	27.5	-30.5068
13529	28.5	-30.5068
13530	29.5	-30.5068
13531	30.5	-30.5068
13615	114.5	-30.5068
13616	115.5	-30.5068
13617	116.5	-30.5068
13618	117.5	-30.5068
13619	118.5	-30.5068
13620	119.5	-30.5068
13621	120.5	-30.5068
13622	121.5	-30.5068
13623	122.5	-30.5068
13624	123.5	-30.5068
13625	124.5	-30.5068
13626	125.5	-30.5068
13627	126.5	-30.5068
13628	127.5	-30.5068
13629	128.5	-30.5068
13630	129.5	-30.5068
13631	130.5	-30.5068
13632	131.5	-30.5068
13633	132.5	-30.5068
13634	133.5	-30.5068
13635	134.5	-30.5068
13636	135.5	-30.5068
13637	136.5	-30.5068
13638	137.5	-30.5068
13639	138.5	-30.5068
13640	139.5	-30.5068
13641	140.5	-30.5068
13642	141.5	-30.5068
13643	142.5	-30.5068
13644	143.5	-30.5068
13645	144.5	-30.5068
13646	145.5	-30.5068
13647	146.5	-30.5068
13648	147.5	-30.5068
13649	148.5	-30.5068
13650	149.5	-30.5068
13651	150.5	-30.5068
13652	151.5	-30.5068
13653	152.5	-30.5068
13654	153.5	-30.5068
13789	-71.5	-29.6357
13790	-70.5	-29.6357
13791	-69.5	-29.6357
13792	-68.5	-29.6357
13793	-67.5	-29.6357
13794	-66.5	-29.6357
13795	-65.5	-29.6357
13796	-64.5	-29.6357
13797	-63.5	-29.6357
13798	-62.5	-29.6357
13799	-61.5	-29.6357
13800	-60.5	-29.6357
13801	-59.5	-29.6357
13802	-58.5	-29.6357
13803	-57.5	-29.6357
13804	-56.5	-29.6357
13805	-55.5	-29.6357
13806	-54.5	-29.6357
13807	-53.5	-29.6357
13808	-52.5	-29.6357
13809	-51.5	-29.6357
13810	-50.5	-29.6357
13811	-49.5	-29.6357
13877	16.5	-29.6357
13878	17.5	-29.6357
13879	18.5	-29.6357
13880	19.5	-29.6357
13881	20.5	-29.6357
13882	21.5	-29.6357
13883	22.5	-29.6357
13884	23.5	-29.6357
13885	24.5	-29.6357
13886	25.5	-29.6357
13887	26.5	-29.6357
13888	27.5	-29.6357
13889	28.5	-29.6357
13890	29.5	-29.6357
13891	30.5	-29.6357
13892	31.5	-29.6357
13975	114.5	-29.6357
13976	115.5	-29.6357
13977	116.5	-29.6357
13978	117.5	-29.6357
13979	118.5	-29.6357
13980	119.5	-29.6357
13981	120.5	-29.6357
13982	121.5	-29.6357
13983	122.5	-29.6357
13984	123.5	-29.6357
13985	124.5	-29.6357
13986	125.5	-29.6357
13987	126.5	-29.6357
13988	127.5	-29.6357
13989	128.5	-29.6357
13990	129.5	-29.6357
13991	130.5	-29.6357
13992	131.5	-29.6357
13993	132.5	-29.6357
13994	133.5	-29.6357
13995	134.5	-29.6357
13996	135.5	-29.6357
13997	136.5	-29.6357
13998	137.5	-29.6357
13999	138.5	-29.6357
14000	139.5	-29.6357
14001	140.5	-29.6357
14002	141.5	-29.6357
14003	142.5	-29.6357
14004	143.5	-29.6357
14005	144.5	-29.6357
14006	145.5	-29.6357
14007	146.5	-29.6357
14008	147.5	-29.6357
14009	148.5	-29.6357
14010	149.5	-29.6357
14011	150.5	-29.6357
14012	151.5	-29.6357
14013	152.5	-29.6357
14014	153.5	-29.6357
14149	-71.5	-28.772
14150	-70.5	-28.772
14151	-69.5	-28.772
14152	-68.5	-28.772
14153	-67.5	-28.772
14154	-66.5	-28.772
14155	-65.5	-28.772
14156	-64.5	-28.772
14157	-63.5	-28.772
14158	-62.5	-28.772
14159	-61.5	-28.772
14160	-60.5	-28.772
14161	-59.5	-28.772
14162	-58.5	-28.772
14163	-57.5	-28.772
14164	-56.5	-28.772
14165	-55.5	-28.772
14166	-54.5	-28.772
14167	-53.5	-28.772
14168	-52.5	-28.772
14169	-51.5	-28.772
14170	-50.5	-28.772
14171	-49.5	-28.772
14172	-48.5	-28.772
14237	16.5	-28.772
14238	17.5	-28.772
14239	18.5	-28.772
14240	19.5	-28.772
14241	20.5	-28.772
14242	21.5	-28.772
14243	22.5	-28.772
14244	23.5	-28.772
14245	24.5	-28.772
14246	25.5	-28.772
14247	26.5	-28.772
14248	27.5	-28.772
14249	28.5	-28.772
14250	29.5	-28.772
14251	30.5	-28.772
14252	31.5	-28.772
14253	32.5	-28.772
14334	113.5	-28.772
14335	114.5	-28.772
14336	115.5	-28.772
14337	116.5	-28.772
14338	117.5	-28.772
14339	118.5	-28.772
14340	119.5	-28.772
14341	120.5	-28.772
14342	121.5	-28.772
14343	122.5	-28.772
14344	123.5	-28.772
14345	124.5	-28.772
14346	125.5	-28.772
14347	126.5	-28.772
14348	127.5	-28.772
14349	128.5	-28.772
14350	129.5	-28.772
14351	130.5	-28.772
14352	131.5	-28.772
14353	132.5	-28.772
14354	133.5	-28.772
14355	134.5	-28.772
14356	135.5	-28.772
14357	136.5	-28.772
14358	137.5	-28.772
14359	138.5	-28.772
14360	139.5	-28.772
14361	140.5	-28.772
14362	141.5	-28.772
14363	142.5	-28.772
14364	143.5	-28.772
14365	144.5	-28.772
14366	145.5	-28.772
14367	146.5	-28.772
14368	147.5	-28.772
14369	148.5	-28.772
14370	149.5	-28.772
14371	150.5	-28.772
14372	151.5	-28.772
14373	152.5	-28.772
14374	153.5	-28.772
14389	168.5	-28.772
14509	-71.5	-27.9152
14510	-70.5	-27.9152
14511	-69.5	-27.9152
14512	-68.5	-27.9152
14513	-67.5	-27.9152
14514	-66.5	-27.9152
14515	-65.5	-27.9152
14516	-64.5	-27.9152
14517	-63.5	-27.9152
14518	-62.5	-27.9152
14519	-61.5	-27.9152
14520	-60.5	-27.9152
14521	-59.5	-27.9152
14522	-58.5	-27.9152
14523	-57.5	-27.9152
14524	-56.5	-27.9152
14525	-55.5	-27.9152
14526	-54.5	-27.9152
14527	-53.5	-27.9152
14528	-52.5	-27.9152
14529	-51.5	-27.9152
14530	-50.5	-27.9152
14531	-49.5	-27.9152
14532	-48.5	-27.9152
14596	15.5	-27.9152
14597	16.5	-27.9152
14598	17.5	-27.9152
14599	18.5	-27.9152
14600	19.5	-27.9152
14601	20.5	-27.9152
14602	21.5	-27.9152
14603	22.5	-27.9152
14604	23.5	-27.9152
14605	24.5	-27.9152
14606	25.5	-27.9152
14607	26.5	-27.9152
14608	27.5	-27.9152
14609	28.5	-27.9152
14610	29.5	-27.9152
14611	30.5	-27.9152
14612	31.5	-27.9152
14613	32.5	-27.9152
14695	114.5	-27.9152
14696	115.5	-27.9152
14697	116.5	-27.9152
14698	117.5	-27.9152
14699	118.5	-27.9152
14700	119.5	-27.9152
14701	120.5	-27.9152
14702	121.5	-27.9152
14703	122.5	-27.9152
14704	123.5	-27.9152
14705	124.5	-27.9152
14706	125.5	-27.9152
14707	126.5	-27.9152
14708	127.5	-27.9152
14709	128.5	-27.9152
14710	129.5	-27.9152
14711	130.5	-27.9152
14712	131.5	-27.9152
14713	132.5	-27.9152
14714	133.5	-27.9152
14715	134.5	-27.9152
14716	135.5	-27.9152
14717	136.5	-27.9152
14718	137.5	-27.9152
14719	138.5	-27.9152
14720	139.5	-27.9152
14721	140.5	-27.9152
14722	141.5	-27.9152
14723	142.5	-27.9152
14724	143.5	-27.9152
14725	144.5	-27.9152
14726	145.5	-27.9152
14727	146.5	-27.9152
14728	147.5	-27.9152
14729	148.5	-27.9152
14730	149.5	-27.9152
14731	150.5	-27.9152
14732	151.5	-27.9152
14733	152.5	-27.9152
14734	153.5	-27.9152
14870	-70.5	-27.065
14871	-69.5	-27.065
14872	-68.5	-27.065
14873	-67.5	-27.065
14874	-66.5	-27.065
14875	-65.5	-27.065
14876	-64.5	-27.065
14877	-63.5	-27.065
14878	-62.5	-27.065
14879	-61.5	-27.065
14880	-60.5	-27.065
14881	-59.5	-27.065
14882	-58.5	-27.065
14883	-57.5	-27.065
14884	-56.5	-27.065
14885	-55.5	-27.065
14886	-54.5	-27.065
14887	-53.5	-27.065
14888	-52.5	-27.065
14889	-51.5	-27.065
14890	-50.5	-27.065
14891	-49.5	-27.065
14892	-48.5	-27.065
14956	15.5	-27.065
14957	16.5	-27.065
14958	17.5	-27.065
14959	18.5	-27.065
14960	19.5	-27.065
14961	20.5	-27.065
14962	21.5	-27.065
14963	22.5	-27.065
14964	23.5	-27.065
14965	24.5	-27.065
14966	25.5	-27.065
14967	26.5	-27.065
14968	27.5	-27.065
14969	28.5	-27.065
14970	29.5	-27.065
14971	30.5	-27.065
14972	31.5	-27.065
14973	32.5	-27.065
15054	113.5	-27.065
15055	114.5	-27.065
15056	115.5	-27.065
15057	116.5	-27.065
15058	117.5	-27.065
15059	118.5	-27.065
15060	119.5	-27.065
15061	120.5	-27.065
15062	121.5	-27.065
15063	122.5	-27.065
15064	123.5	-27.065
15065	124.5	-27.065
15066	125.5	-27.065
15067	126.5	-27.065
15068	127.5	-27.065
15069	128.5	-27.065
15070	129.5	-27.065
15071	130.5	-27.065
15072	131.5	-27.065
15073	132.5	-27.065
15074	133.5	-27.065
15075	134.5	-27.065
15076	135.5	-27.065
15077	136.5	-27.065
15078	137.5	-27.065
15079	138.5	-27.065
15080	139.5	-27.065
15081	140.5	-27.065
15082	141.5	-27.065
15083	142.5	-27.065
15084	143.5	-27.065
15085	144.5	-27.065
15086	145.5	-27.065
15087	146.5	-27.065
15088	147.5	-27.065
15089	148.5	-27.065
15090	149.5	-27.065
15091	150.5	-27.065
15092	151.5	-27.065
15093	152.5	-27.065
15094	153.5	-27.065
15230	-70.5	-26.2211
15231	-69.5	-26.2211
15232	-68.5	-26.2211
15233	-67.5	-26.2211
15234	-66.5	-26.2211
15235	-65.5	-26.2211
15236	-64.5	-26.2211
15237	-63.5	-26.2211
15238	-62.5	-26.2211
15239	-61.5	-26.2211
15240	-60.5	-26.2211
15241	-59.5	-26.2211
15242	-58.5	-26.2211
15243	-57.5	-26.2211
