30
a_lagopus	0 0.649122807017544 0.456140350877193 0.994152046783626 0.543859649122807 1 1 0.596491228070176 0.578947368421053 0.970760233918129 0.614035087719298 0.853801169590643 0.777777777777778 0.450292397660819 0.976608187134503 0.497076023391813 0.596491228070176 1 1 0.900584795321637 0.994152046783626 0.994152046783626 1 0.994152046783626 1 0.608187134502924 0.824561403508772 0.994152046783626 0.450292397660819 1 
b_astutus	0.649122807017544 0 0.994152046783626 0.906432748538012 0.994152046783626 0.994152046783626 0.994152046783626 1 0.994152046783626 0.871345029239766 0.988304093567251 1 0.871345029239766 0.976608187134503 0.883040935672515 0.994152046783626 0.994152046783626 0.929824561403509 1 0.871345029239766 0.871345029239766 0.871345029239766 1 0.871345029239766 1 0.912280701754386 0.994152046783626 0.883040935672515 0.964912280701754 1 
c_latrans	0.456140350877193 0.994152046783626 0 0.906432748538012 0.713450292397661 0.994152046783626 0.994152046783626 0.514619883040936 0.555555555555556 0.777777777777778 0.573099415204678 0.748538011695906 0.508771929824561 0.47953216374269 0.789473684210526 0.555555555555556 0.514619883040936 0.929824561403509 1 0.666666666666667 0.871345029239766 0.871345029239766 1 0.865497076023392 1 0.444444444444444 0.859649122807018 0.883040935672515 0.467836257309941 1 
c_lupus	0.994152046783626 0.906432748538012 0.906432748538012 0 0.461988304093567 1 1 0.432748538011696 0.415204678362573 0.953216374269006 0.456140350877193 0.766081871345029 0.631578947368421 0.286549707602339 0.964912280701754 0.327485380116959 0.432748538011696 1 1 0.853801169590643 0.994152046783626 0.994152046783626 1 0.994152046783626 1 0.444444444444444 0.824561403508772 0.994152046783626 0.286549707602339 1 
c_leuconotus	0.543859649122807 0.994152046783626 0.713450292397661 0.461988304093567 0 0.994152046783626 0.994152046783626 1 0.994152046783626 0.906432748538012 1 1 0.906432748538012 0.988304093567251 0.912280701754386 0.994152046783626 0.994152046783626 0.935672514619883 1 0.906432748538012 0.906432748538012 0.906432748538012 1 0.906432748538012 1 0.941520467836257 0.994152046783626 0.912280701754386 0.988304093567251 1 
g_gulo	1 0.994152046783626 0.994152046783626 1 0.994152046783626 0 1 0.625730994152047 0.608187134502924 0.976608187134503 0.64327485380117 0.894736842105263 0.824561403508772 0.47953216374269 0.976608187134503 0.52046783625731 0.625730994152047 1 1 0.883040935672515 0.994152046783626 0.994152046783626 1 0.994152046783626 1 0.637426900584795 0.824561403508772 0.994152046783626 0.47953216374269 1 
h_yaguarondi	1 0.994152046783626 0.994152046783626 1 0.994152046783626 1 0 1 1 0.994152046783626 1 1 0.994152046783626 1 0.994152046783626 1 1 0.994152046783626 1 0.994152046783626 0.994152046783626 0.994152046783626 1 0.994152046783626 1 1 1 1 1 1 
l_pardalis	0.596491228070176 1 0.514619883040936 0.432748538011696 1 0.625730994152047 1 0 1 0.994152046783626 1 1 0.994152046783626 1 0.994152046783626 1 1 0.994152046783626 1 0.994152046783626 0.994152046783626 0.994152046783626 1 0.994152046783626 1 1 1 1 1 1 
l_canadensis	0.578947368421053 0.994152046783626 0.555555555555556 0.415204678362573 0.994152046783626 0.608187134502924 1 1 0 0.859649122807018 0.426900584795322 0.684210526315789 0.526315789473684 0.321637426900585 0.906432748538012 0.426900584795322 0.327485380116959 1 1 0.748538011695906 1 1 1 0.994152046783626 1 0.333333333333333 0.87719298245614 1 0.315789473684211 1 
l_canadensis	0.970760233918129 0.871345029239766 0.777777777777778 0.953216374269006 0.906432748538012 0.976608187134503 0.994152046783626 0.994152046783626 0.859649122807018 0 0.426900584795322 0.730994152046784 0.596491228070176 0.380116959064328 0.941520467836257 0.415204678362573 0.39766081871345 1 1 0.818713450292398 0.994152046783626 0.994152046783626 1 0.994152046783626 1 0.403508771929825 0.865497076023392 0.994152046783626 0.374269005847953 1 
l_rufus	0.614035087719298 0.988304093567251 0.573099415204678 0.456140350877193 1 0.64327485380117 1 1 0.426900584795322 0.426900584795322 0 0.883040935672515 0.730994152046784 0.83625730994152 0.801169590643275 0.953216374269006 0.853801169590643 0.929824561403509 1 0.730994152046784 0.871345029239766 0.871345029239766 1 0.871345029239766 1 0.771929824561403 0.988304093567251 0.883040935672515 0.824561403508772 1 
m_americana	0.853801169590643 1 0.748538011695906 0.766081871345029 1 0.894736842105263 1 1 0.684210526315789 0.730994152046784 0.883040935672515 0 0.608187134502924 0.415204678362573 0.953216374269006 0.456140350877193 0.426900584795322 1 1 0.830409356725146 0.988304093567251 0.988304093567251 1 0.988304093567251 1 0.415204678362573 0.894736842105263 0.988304093567251 0.415204678362573 1 
m_pennanti	0.777777777777778 0.871345029239766 0.508771929824561 0.631578947368421 0.906432748538012 0.824561403508772 0.994152046783626 0.994152046783626 0.526315789473684 0.596491228070176 0.730994152046784 0.608187134502924 0 0.684210526315789 0.941520467836257 0.766081871345029 0.684210526315789 1 1 0.789473684210526 1 1 1 1 1 0.684210526315789 0.994152046783626 1 0.684210526315789 1 
m_mephitis	0.450292397660819 0.976608187134503 0.47953216374269 0.286549707602339 0.988304093567251 0.47953216374269 1 1 0.321637426900585 0.380116959064328 0.83625730994152 0.415204678362573 0.684210526315789 0 0.789473684210526 0.625730994152047 0.52046783625731 0.929824561403509 1 0.625730994152047 0.871345029239766 0.871345029239766 1 0.865497076023392 1 0.444444444444444 0.982456140350877 0.883040935672515 0.491228070175439 1 
m_erminea	0.976608187134503 0.883040935672515 0.789473684210526 0.964912280701754 0.912280701754386 0.976608187134503 0.994152046783626 0.994152046783626 0.906432748538012 0.941520467836257 0.801169590643275 0.953216374269006 0.941520467836257 0.789473684210526 0 0.315789473684211 0.321637426900585 1 1 0.725146198830409 0.976608187134503 0.976608187134503 1 0.970760233918129 1 0.321637426900585 0.824561403508772 0.976608187134503 0.157894736842105 1 
m_frenata	0.497076023391813 0.994152046783626 0.555555555555556 0.327485380116959 0.994152046783626 0.52046783625731 1 1 0.426900584795322 0.415204678362573 0.953216374269006 0.456140350877193 0.766081871345029 0.625730994152047 0.315789473684211 0 0.900584795321637 0.935672514619883 1 0.789473684210526 0.883040935672515 0.883040935672515 1 0.87719298245614 1 0.830409356725146 0.988304093567251 0.894736842105263 0.871345029239766 1 
m_nivalis	0.596491228070176 0.994152046783626 0.514619883040936 0.432748538011696 0.994152046783626 0.625730994152047 1 1 0.327485380116959 0.39766081871345 0.853801169590643 0.426900584795322 0.684210526315789 0.52046783625731 0.321637426900585 0.900584795321637 0 1 1 0.847953216374269 0.994152046783626 0.994152046783626 1 0.988304093567251 1 0.444444444444444 0.824561403508772 0.994152046783626 0.315789473684211 1 
m_vison	1 0.929824561403509 0.929824561403509 1 0.935672514619883 1 0.994152046783626 0.994152046783626 1 1 0.929824561403509 1 1 0.929824561403509 1 0.935672514619883 1 0 1 0.742690058479532 0.994152046783626 0.994152046783626 1 0.988304093567251 1 0.339181286549708 0.87719298245614 0.994152046783626 0.315789473684211 1 
n_narica	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0.929824561403509 0.929824561403509 0.929824561403509 1 0.929824561403509 1 0.95906432748538 1 0.935672514619883 1 1 
p_onca	0.900584795321637 0.871345029239766 0.666666666666667 0.853801169590643 0.906432748538012 0.883040935672515 0.994152046783626 0.994152046783626 0.748538011695906 0.818713450292398 0.730994152046784 0.830409356725146 0.789473684210526 0.625730994152047 0.725146198830409 0.789473684210526 0.847953216374269 0.742690058479532 0.929824561403509 0 1 1 1 1 1 1 1 1 1 1 
