30
a_lagopus	0 0.964912280701754 0.906432748538012 1 0.906432748538012 1 1 0.941520467836257 0.929824561403509 1 0.953216374269006 1 1 0.894736842105263 1 0.929824561403509 0.941520467836257 1 1 1 1 1 1 1 1 0.953216374269006 0.964912280701754 1 0.894736842105263 1 
b_astutus	0.964912280701754 0 0.988304093567251 0.929824561403509 0.976608187134503 1 0.95906432748538 0.865497076023392 0.970760233918129 0.789473684210526 0.929824561403509 0.947368421052632 0.807017543859649 0.912280701754386 0.801169590643275 0.988304093567251 0.964912280701754 0.935672514619883 1 0.807017543859649 0.801169590643275 0.795321637426901 1 0.801169590643275 1 0.888888888888889 0.994152046783626 0.888888888888889 0.87719298245614 1 
c_latrans	0.906432748538012 0.988304093567251 0 0.929824561403509 0.707602339181287 1 0.95906432748538 0.274853801169591 0.614035087719298 0.274853801169591 0.590643274853801 0.701754385964912 0.210526315789474 0.39766081871345 0.257309941520468 0.672514619883041 0.391812865497076 0.935672514619883 1 0.245614035087719 0.485380116959064 0.403508771929825 1 0.350877192982456 1 0.421052631578947 0.760233918128655 0.795321637426901 0.210526315789474 1 
c_lupus	1 0.929824561403509 0.929824561403509 0 0.725146198830409 1 1 0.701754385964912 0.701754385964912 0.912280701754386 0.730994152046784 0.847953216374269 0.842105263157895 0.660818713450292 0.894736842105263 0.754385964912281 0.707602339181287 1 1 0.865497076023392 0.900584795321637 0.953216374269006 1 0.83625730994152 1 0.707602339181287 0.783625730994152 0.994152046783626 0.666666666666667 1 
c_leuconotus	0.906432748538012 0.976608187134503 0.707602339181287 0.725146198830409 0 1 0.95906432748538 0.982456140350877 1 0.929824561403509 1 1 0.935672514619883 1 0.929824561403509 1 1 0.935672514619883 1 0.929824561403509 0.929824561403509 0.935672514619883 1 0.929824561403509 1 0.982456140350877 1 0.95906432748538 0.982456140350877 1 
g_gulo	1 1 1 1 1 0 1 0.684210526315789 0.713450292397661 0.865497076023392 0.707602339181287 0.830409356725146 0.824561403508772 0.649122807017544 0.87719298245614 0.801169590643275 0.754385964912281 1 1 0.847953216374269 0.847953216374269 0.900584795321637 1 0.818713450292398 1 0.713450292397661 0.807017543859649 0.988304093567251 0.660818713450292 1 
h_yaguarondi	1 0.95906432748538 0.95906432748538 1 0.95906432748538 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
l_pardalis	0.941520467836257 0.865497076023392 0.274853801169591 0.701754385964912 0.982456140350877 0.684210526315789 1 0 1 0.95906432748538 1 1 0.964912280701754 1 0.95906432748538 1 1 0.95906432748538 1 0.95906432748538 0.95906432748538 0.964912280701754 1 0.95906432748538 1 0.988304093567251 1 0.970760233918129 1 1 
l_canadensis	0.929824561403509 0.970760233918129 0.614035087719298 0.701754385964912 1 0.713450292397661 1 1 0 0.473684210526316 0.573099415204678 0.707602339181287 0.391812865497076 0.456140350877193 0.444444444444444 0.742690058479532 0.485380116959064 0.988304093567251 1 0.444444444444444 0.625730994152047 0.549707602339181 1 0.549707602339181 1 0.461988304093567 0.760233918128655 0.894736842105263 0.304093567251462 1 
l_canadensis	1 0.789473684210526 0.274853801169591 0.912280701754386 0.929824561403509 0.865497076023392 1 0.95906432748538 0.473684210526316 0 0.654970760233918 0.789473684210526 0.713450292397661 0.573099415204678 0.771929824561403 0.748538011695906 0.695906432748538 1 1 0.766081871345029 0.795321637426901 0.865497076023392 1 0.707602339181287 1 0.625730994152047 0.789473684210526 0.964912280701754 0.584795321637427 1 
