30
a_lagopus	0 0.906432748538012 0.807017543859649 1 0.807017543859649 1 1 0.842105263157895 0.883040935672515 0.988304093567251 0.87719298245614 0.994152046783626 0.976608187134503 0.795321637426901 0.988304093567251 0.830409356725146 0.871345029239766 1 1 0.988304093567251 0.994152046783626 0.994152046783626 1 0.994152046783626 1 0.853801169590643 0.906432748538012 1 0.783625730994152 1 
b_astutus	0.906432748538012 0 0.988304093567251 0.923976608187135 0.982456140350877 0.970760233918129 0.964912280701754 0.894736842105263 0.964912280701754 0.678362573099415 0.947368421052632 0.994152046783626 0.695906432748538 0.923976608187135 0.713450292397661 0.953216374269006 0.865497076023392 0.953216374269006 1 0.713450292397661 0.807017543859649 0.684210526315789 1 0.690058479532164 1 0.888888888888889 0.988304093567251 0.859649122807018 0.760233918128655 1 
c_latrans	0.807017543859649 0.988304093567251 0 0.912280701754386 0.807017543859649 0.970760233918129 0.964912280701754 0.549707602339181 0.760233918128655 0.368421052631579 0.771929824561403 0.894736842105263 0.245614035087719 0.538011695906433 0.339181286549708 0.473684210526316 0.327485380116959 0.953216374269006 1 0.327485380116959 0.766081871345029 0.391812865497076 1 0.321637426900585 1 0.596491228070176 0.830409356725146 0.801169590643275 0.216374269005848 1 
c_lupus	1 0.923976608187135 0.912280701754386 0 0.707602339181287 1 1 0.742690058479532 0.783625730994152 0.970760233918129 0.777777777777778 0.91812865497076 0.894736842105263 0.695906432748538 0.970760233918129 0.730994152046784 0.760233918128655 1 1 0.953216374269006 0.988304093567251 0.976608187134503 1 0.91812865497076 1 0.754385964912281 0.830409356725146 1 0.695906432748538 1 
c_leuconotus	0.807017543859649 0.982456140350877 0.807017543859649 0.707602339181287 0 0.982456140350877 0.970760233918129 0.976608187134503 1 0.912280701754386 0.994152046783626 1 0.91812865497076 0.982456140350877 0.923976608187135 1 0.982456140350877 0.964912280701754 1 0.912280701754386 0.912280701754386 0.91812865497076 1 0.912280701754386 1 0.988304093567251 1 0.95906432748538 0.953216374269006 1 
g_gulo	1 0.970760233918129 0.970760233918129 1 0.982456140350877 0 1 0.760233918128655 0.795321637426901 0.976608187134503 0.783625730994152 0.935672514619883 0.906432748538012 0.707602339181287 0.976608187134503 0.748538011695906 0.777777777777778 1 1 0.970760233918129 0.982456140350877 0.982456140350877 1 0.929824561403509 1 0.771929824561403 0.830409356725146 0.994152046783626 0.713450292397661 1 
h_yaguarondi	1 0.964912280701754 0.964912280701754 1 0.970760233918129 1 0 1 1 0.970760233918129 1 1 0.970760233918129 1 0.988304093567251 1 1 0.970760233918129 1 0.970760233918129 0.970760233918129 0.970760233918129 1 0.970760233918129 1 1 1 0.982456140350877 1 1 
l_pardalis	0.842105263157895 0.894736842105263 0.549707602339181 0.742690058479532 0.976608187134503 0.760233918128655 1 0 1 0.964912280701754 1 1 0.970760233918129 1 0.982456140350877 1 1 0.964912280701754 1 0.964912280701754 0.964912280701754 0.970760233918129 1 0.964912280701754 1 0.994152046783626 1 0.982456140350877 1 1 
l_canadensis	0.883040935672515 0.964912280701754 0.760233918128655 0.783625730994152 1 0.795321637426901 1 1 0 0.748538011695906 0.760233918128655 0.900584795321637 0.637426900584795 0.631578947368421 0.713450292397661 0.631578947368421 0.573099415204678 1 1 0.707602339181287 0.929824561403509 0.754385964912281 1 0.725146198830409 1 0.596491228070176 0.842105263157895 0.976608187134503 0.491228070175439 1 
l_canadensis	0.988304093567251 0.678362573099415 0.368421052631579 0.970760233918129 0.912280701754386 0.976608187134503 0.970760233918129 0.964912280701754 0.748538011695906 0 0.795321637426901 0.912280701754386 0.859649122807018 0.748538011695906 0.935672514619883 0.777777777777778 0.777777777777778 1 1 0.941520467836257 0.95906432748538 0.941520467836257 1 0.883040935672515 1 0.754385964912281 0.830409356725146 0.970760233918129 0.742690058479532 1 
l_rufus	0.87719298245614 0.947368421052632 0.771929824561403 0.777777777777778 0.994152046783626 0.783625730994152 1 1 0.760233918128655 0.795321637426901 0 0.964912280701754 0.385964912280702 0.760233918128655 0.403508771929825 0.713450292397661 0.567251461988304 0.953216374269006 1 0.409356725146199 0.771929824561403 0.415204678362573 1 0.444444444444444 1 0.760233918128655 0.982456140350877 0.801169590643275 0.456140350877193 1 
