30
a_lagopus	0 0.900584795321637 0.824561403508772 1 0.900584795321637 1 1 0.900584795321637 0.953216374269006 1 0.947368421052632 1 1 0.900584795321637 1 0.900584795321637 0.900584795321637 1 1 1 1 1 1 1 1 0.964912280701754 0.900584795321637 1 0.900584795321637 1 
b_astutus	0.900584795321637 0 1 0.807017543859649 1 0.883040935672515 0.842105263157895 0.994152046783626 1 0.771929824561403 0.994152046783626 0.994152046783626 0.964912280701754 0.994152046783626 0.771929824561403 1 1 0.847953216374269 0.923976608187135 0.766081871345029 0.766081871345029 0.912280701754386 0.953216374269006 0.807017543859649 0.994152046783626 0.953216374269006 1 0.947368421052632 0.976608187134503 1 
c_latrans	0.824561403508772 1 0 0.754385964912281 0.824561403508772 0.807017543859649 0.766081871345029 0.730994152046784 0.87719298245614 0.695906432748538 0.824561403508772 0.935672514619883 0.865497076023392 0.766081871345029 0.596491228070176 0.807017543859649 0.736842105263158 0.771929824561403 0.853801169590643 0.60233918128655 0.549707602339181 0.87719298245614 0.953216374269006 0.742690058479532 0.994152046783626 0.766081871345029 0.771929824561403 0.947368421052632 0.725146198830409 1 
c_lupus	1 0.807017543859649 0.754385964912281 0 0.83625730994152 1 1 0.766081871345029 0.87719298245614 0.964912280701754 0.818713450292398 0.941520467836257 0.935672514619883 0.766081871345029 0.935672514619883 0.818713450292398 0.771929824561403 1 1 0.947368421052632 0.894736842105263 1 1 0.935672514619883 1 0.847953216374269 0.783625730994152 1 0.783625730994152 1 
c_leuconotus	0.900584795321637 1 0.824561403508772 0.83625730994152 0 0.824561403508772 0.783625730994152 1 1 0.807017543859649 1 1 1 1 0.748538011695906 1 1 0.789473684210526 0.871345029239766 0.748538011695906 0.748538011695906 0.953216374269006 0.953216374269006 0.847953216374269 1 0.982456140350877 1 0.953216374269006 1 1 
g_gulo	1 0.883040935672515 0.807017543859649 1 0.824561403508772 0 1 0.824561403508772 0.923976608187135 1 0.871345029239766 0.964912280701754 0.988304093567251 0.824561403508772 0.988304093567251 0.859649122807018 0.824561403508772 1 1 1 0.947368421052632 1 1 0.988304093567251 1 0.888888888888889 0.824561403508772 1 0.824561403508772 1 
h_yaguarondi	1 0.842105263157895 0.766081871345029 1 0.783625730994152 1 0 1 1 0.883040935672515 1 1 1 1 0.672514619883041 1 1 0.672514619883041 0.736842105263158 0.672514619883041 0.672514619883041 1 0.953216374269006 0.923976608187135 1 1 1 1 1 1 
l_pardalis	0.900584795321637 0.994152046783626 0.730994152046784 0.766081871345029 1 0.824561403508772 1 0 1 0.842105263157895 1 1 1 1 0.631578947368421 1 1 0.64327485380117 0.736842105263158 0.631578947368421 0.631578947368421 0.976608187134503 0.953216374269006 0.883040935672515 1 0.982456140350877 1 0.982456140350877 1 1 
l_canadensis	0.953216374269006 1 0.87719298245614 0.87719298245614 1 0.923976608187135 1 1 0 0.923976608187135 0.801169590643275 0.935672514619883 0.894736842105263 0.725146198830409 0.894736842105263 0.807017543859649 0.725146198830409 1 1 0.906432748538012 0.853801169590643 0.95906432748538 1 0.929824561403509 1 0.807017543859649 0.771929824561403 1 0.742690058479532 1 
l_canadensis	1 0.771929824561403 0.695906432748538 0.964912280701754 0.807017543859649 1 0.883040935672515 0.842105263157895 0.923976608187135 0 0.900584795321637 0.964912280701754 0.941520467836257 0.87719298245614 0.941520467836257 0.87719298245614 0.87719298245614 1 1 0.953216374269006 0.935672514619883 1 1 0.941520467836257 1 0.900584795321637 0.87719298245614 1 0.87719298245614 1 
l_rufus	0.947368421052632 0.994152046783626 0.824561403508772 0.818713450292398 1 0.871345029239766 1 1 0.801169590643275 0.900584795321637 0 0.982456140350877 0.894736842105263 0.95906432748538 0.701754385964912 0.964912280701754 0.929824561403509 0.847953216374269 0.923976608187135 0.695906432748538 0.695906432748538 0.87719298245614 0.95906432748538 0.777777777777778 0.994152046783626 0.894736842105263 0.964912280701754 0.947368421052632 0.91812865497076 1 
m_americana	1 0.994152046783626 0.935672514619883 0.941520467836257 1 0.964912280701754 1 1 0.935672514619883 0.964912280701754 0.982456140350877 0 0.941520467836257 0.801169590643275 0.941520467836257 0.865497076023392 0.824561403508772 1 1 0.953216374269006 0.900584795321637 0.994152046783626 1 0.941520467836257 1 0.842105263157895 0.830409356725146 1 0.824561403508772 1 
m_pennanti	1 0.964912280701754 0.865497076023392 0.935672514619883 1 0.988304093567251 1 1 0.894736842105263 0.941520467836257 0.894736842105263 0.941520467836257 0 0.935672514619883 0.95906432748538 0.964912280701754 0.941520467836257 1 1 0.970760233918129 0.935672514619883 0.994152046783626 1 0.95906432748538 1 0.935672514619883 0.941520467836257 1 0.935672514619883 1 
m_mephitis	0.900584795321637 0.994152046783626 0.766081871345029 0.766081871345029 1 0.824561403508772 1 1 0.725146198830409 0.87719298245614 0.95906432748538 0.801169590643275 0.935672514619883 0 0.865497076023392 0.935672514619883 0.900584795321637 1 1 0.87719298245614 0.865497076023392 0.929824561403509 1 0.900584795321637 0.994152046783626 0.883040935672515 0.935672514619883 1 0.888888888888889 1 
m_erminea	1 0.771929824561403 0.596491228070176 0.935672514619883 0.748538011695906 0.988304093567251 0.672514619883041 0.631578947368421 0.894736842105263 0.941520467836257 0.701754385964912 0.941520467836257 0.95906432748538 0.865497076023392 0 0.807017543859649 0.760233918128655 1 1 0.941520467836257 0.888888888888889 0.994152046783626 1 0.929824561403509 1 0.842105263157895 0.771929824561403 1 0.766081871345029 1 
m_frenata	0.900584795321637 1 0.807017543859649 0.818713450292398 1 0.859649122807018 1 1 0.807017543859649 0.87719298245614 0.964912280701754 0.865497076023392 0.964912280701754 0.935672514619883 0.807017543859649 0 0.900584795321637 0.637426900584795 0.736842105263158 0.473684210526316 0.461988304093567 0.883040935672515 0.953216374269006 0.748538011695906 0.994152046783626 0.865497076023392 0.935672514619883 0.953216374269006 0.888888888888889 1 
m_nivalis	0.900584795321637 1 0.736842105263158 0.771929824561403 1 0.824561403508772 1 1 0.725146198830409 0.87719298245614 0.929824561403509 0.824561403508772 0.941520467836257 0.900584795321637 0.760233918128655 0.900584795321637 0 1 1 0.947368421052632 0.929824561403509 1 1 0.935672514619883 1 0.883040935672515 0.807017543859649 1 0.807017543859649 1 
m_vison	1 0.847953216374269 0.771929824561403 1 0.789473684210526 1 0.672514619883041 0.64327485380117 1 1 0.847953216374269 1 1 1 1 0.637426900584795 1 0 1 0.912280701754386 0.859649122807018 0.964912280701754 1 0.935672514619883 1 0.812865497076023 0.771929824561403 1 0.748538011695906 1 
n_narica	1 0.923976608187135 0.853801169590643 1 0.871345029239766 1 0.736842105263158 0.736842105263158 1 1 0.923976608187135 1 1 1 1 0.736842105263158 1 1 0 0.637426900584795 0.637426900584795 0.976608187134503 0.953216374269006 0.888888888888889 1 0.982456140350877 1 0.982456140350877 1 1 
p_onca	1 0.766081871345029 0.60233918128655 0.947368421052632 0.748538011695906 1 0.672514619883041 0.631578947368421 0.906432748538012 0.953216374269006 0.695906432748538 0.953216374269006 0.970760233918129 0.87719298245614 0.941520467836257 0.473684210526316 0.947368421052632 0.912280701754386 0.637426900584795 0 0.736842105263158 1 0.953216374269006 0.964912280701754 1 1 1 1 1 1 
p_lotor	1 0.766081871345029 0.549707602339181 0.894736842105263 0.748538011695906 0.947368421052632 0.672514619883041 0.631578947368421 0.853801169590643 0.935672514619883 0.695906432748538 0.900584795321637 0.935672514619883 0.865497076023392 0.888888888888889 0.461988304093567 0.929824561403509 0.859649122807018 0.637426900584795 0.736842105263158 0 0.87719298245614 0.953216374269006 0.754385964912281 0.994152046783626 0.87719298245614 0.947368421052632 0.947368421052632 0.900584795321637 1 
p_concolor	1 0.912280701754386 0.87719298245614 1 0.953216374269006 1 1 0.976608187134503 0.95906432748538 1 0.87719298245614 0.994152046783626 0.994152046783626 0.929824561403509 0.994152046783626 0.883040935672515 1 0.964912280701754 0.976608187134503 1 0.87719298245614 0 0.953216374269006 0.742690058479532 0.994152046783626 0.824561403508772 0.894736842105263 0.947368421052632 0.847953216374269 1 
s_putorius	1 0.953216374269006 0.953216374269006 1 0.953216374269006 1 0.953216374269006 0.953216374269006 1 1 0.95906432748538 1 1 1 1 0.953216374269006 1 1 0.953216374269006 0.953216374269006 0.953216374269006 0.953216374269006 0 0.912280701754386 0.994152046783626 0.91812865497076 1 0.953216374269006 0.953216374269006 1 
