30
a_lagopus	0 0.967032967032967 0.967032967032967 1 0.967032967032967 1 1 0.967032967032967 0.967032967032967 1 0.967032967032967 1 1 0.967032967032967 1 0.967032967032967 0.967032967032967 1 1 1 1 1 1 1 1 0.967032967032967 0.967032967032967 1 0.967032967032967 1 
b_astutus	0.967032967032967 0 1 0.736263736263736 0.978021978021978 0.78021978021978 0.736263736263736 0.956043956043956 1 0.615384615384615 0.912087912087912 0.901098901098901 0.846153846153846 0.945054945054945 0.604395604395604 1 0.989010989010989 0.747252747252747 0.912087912087912 0.582417582417582 0.582417582417582 0.791208791208791 0.923076923076923 0.648351648351648 1 0.835164835164835 1 0.879120879120879 0.945054945054945 1 
c_latrans	0.967032967032967 1 0 0.692307692307692 0.681318681318681 0.648351648351648 0.604395604395604 0.604395604395604 0.769230769230769 0.516483516483516 0.582417582417582 0.813186813186813 0.725274725274725 0.593406593406593 0.373626373626374 0.725274725274725 0.637362637362637 0.615384615384615 0.813186813186813 0.32967032967033 0.32967032967033 0.692307692307692 0.923076923076923 0.56043956043956 1 0.483516483516483 0.67032967032967 0.879120879120879 0.593406593406593 1 
c_lupus	1 0.736263736263736 0.692307692307692 0 0.703296703296703 1 1 0.681318681318681 0.769230769230769 0.934065934065934 0.681318681318681 0.934065934065934 0.912087912087912 0.681318681318681 0.934065934065934 0.725274725274725 0.681318681318681 1 1 0.912087912087912 0.912087912087912 0.934065934065934 1 0.945054945054945 1 0.681318681318681 0.681318681318681 1 0.681318681318681 1 
c_leuconotus	0.967032967032967 0.978021978021978 0.681318681318681 0.703296703296703 0 0.736263736263736 0.692307692307692 1 1 0.769230769230769 1 1 0.989010989010989 1 0.692307692307692 1 1 0.703296703296703 0.868131868131868 0.692307692307692 0.692307692307692 0.945054945054945 0.923076923076923 0.802197802197802 1 0.967032967032967 1 0.978021978021978 1 1 
g_gulo	1 0.78021978021978 0.648351648351648 1 0.736263736263736 0 1 0.681318681318681 0.791208791208791 0.934065934065934 0.681318681318681 0.934065934065934 0.912087912087912 0.681318681318681 0.934065934065934 0.747252747252747 0.703296703296703 1 1 0.912087912087912 0.912087912087912 0.912087912087912 1 0.945054945054945 1 0.681318681318681 0.703296703296703 1 0.681318681318681 1 
h_yaguarondi	1 0.736263736263736 0.604395604395604 1 0.692307692307692 1 0 1 1 0.813186813186813 1 1 0.989010989010989 1 0.571428571428571 1 1 0.648351648351648 0.78021978021978 0.648351648351648 0.593406593406593 0.978021978021978 0.923076923076923 0.846153846153846 1 1 1 1 1 1 
l_pardalis	0.967032967032967 0.956043956043956 0.604395604395604 0.681318681318681 1 0.681318681318681 1 0 1 0.769230769230769 1 1 0.989010989010989 1 0.527472527472527 1 1 0.615384615384615 0.78021978021978 0.604395604395604 0.549450549450549 0.945054945054945 0.923076923076923 0.802197802197802 1 0.967032967032967 1 0.978021978021978 1 1 
l_canadensis	0.967032967032967 1 0.769230769230769 0.769230769230769 1 0.791208791208791 1 1 0 0.857142857142857 0.626373626373626 0.868131868131868 0.835164835164835 0.604395604395604 0.857142857142857 0.725274725274725 0.648351648351648 1 1 0.835164835164835 0.835164835164835 0.857142857142857 1 0.868131868131868 1 0.604395604395604 0.67032967032967 1 0.626373626373626 1 
l_canadensis	1 0.615384615384615 0.516483516483516 0.934065934065934 0.769230769230769 0.934065934065934 0.813186813186813 0.769230769230769 0.857142857142857 0 0.769230769230769 0.967032967032967 0.967032967032967 0.769230769230769 0.967032967032967 0.78021978021978 0.769230769230769 1 1 0.967032967032967 0.967032967032967 0.989010989010989 1 0.967032967032967 1 0.769230769230769 0.769230769230769 1 0.769230769230769 1 
l_rufus	0.967032967032967 0.912087912087912 0.582417582417582 0.681318681318681 1 0.681318681318681 1 1 0.626373626373626 0.769230769230769 0 0.835164835164835 0.747252747252747 0.846153846153846 0.549450549450549 0.978021978021978 0.89010989010989 0.78021978021978 0.945054945054945 0.516483516483516 0.516483516483516 0.714285714285714 0.956043956043956 0.56043956043956 1 0.736263736263736 0.923076923076923 0.879120879120879 0.846153846153846 1 
m_americana	1 0.901098901098901 0.813186813186813 0.934065934065934 1 0.934065934065934 1 1 0.868131868131868 0.967032967032967 0.835164835164835 0 0.813186813186813 0.615384615384615 0.835164835164835 0.725274725274725 0.659340659340659 1 1 0.813186813186813 0.813186813186813 0.835164835164835 1 0.846153846153846 1 0.582417582417582 0.681318681318681 0.956043956043956 0.626373626373626 1 
m_pennanti	1 0.846153846153846 0.725274725274725 0.912087912087912 0.989010989010989 0.912087912087912 0.989010989010989 0.989010989010989 0.835164835164835 0.967032967032967 0.747252747252747 0.813186813186813 0 0.868131868131868 0.824175824175824 0.956043956043956 0.912087912087912 1 1 0.813186813186813 0.813186813186813 0.835164835164835 1 0.835164835164835 1 0.813186813186813 0.923076923076923 0.956043956043956 0.879120879120879 1 
m_mephitis	0.967032967032967 0.945054945054945 0.593406593406593 0.681318681318681 1 0.681318681318681 1 1 0.604395604395604 0.769230769230769 0.846153846153846 0.615384615384615 0.868131868131868 0 0.758241758241758 0.956043956043956 0.868131868131868 0.989010989010989 1 0.725274725274725 0.725274725274725 0.747252747252747 1 0.758241758241758 1 0.747252747252747 0.901098901098901 0.912087912087912 0.824175824175824 1 
m_erminea	1 0.604395604395604 0.373626373626374 0.934065934065934 0.692307692307692 0.934065934065934 0.571428571428571 0.527472527472527 0.857142857142857 0.967032967032967 0.549450549450549 0.835164835164835 0.824175824175824 0.758241758241758 0 0.725274725274725 0.637362637362637 1 1 0.824175824175824 0.824175824175824 0.846153846153846 1 0.857142857142857 1 0.593406593406593 0.67032967032967 0.989010989010989 0.615384615384615 1 
m_frenata	0.967032967032967 1 0.725274725274725 0.725274725274725 1 0.747252747252747 1 1 0.725274725274725 0.78021978021978 0.978021978021978 0.725274725274725 0.956043956043956 0.956043956043956 0.725274725274725 0 0.89010989010989 0.615384615384615 0.78021978021978 0.373626373626374 0.318681318681319 0.736263736263736 0.923076923076923 0.582417582417582 1 0.736263736263736 0.923076923076923 0.901098901098901 0.846153846153846 1 
m_nivalis	0.967032967032967 0.989010989010989 0.637362637362637 0.681318681318681 1 0.703296703296703 1 1 0.648351648351648 0.769230769230769 0.89010989010989 0.659340659340659 0.912087912087912 0.868131868131868 0.637362637362637 0.89010989010989 0 1 1 0.956043956043956 0.956043956043956 0.978021978021978 1 0.978021978021978 1 0.725274725274725 0.725274725274725 1 0.725274725274725 1 
m_vison	1 0.747252747252747 0.615384615384615 1 0.703296703296703 1 0.648351648351648 0.615384615384615 1 1 0.78021978021978 1 1 0.989010989010989 1 0.615384615384615 1 0 1 0.868131868131868 0.868131868131868 0.89010989010989 1 0.901098901098901 1 0.637362637362637 0.67032967032967 0.989010989010989 0.637362637362637 1 
n_narica	1 0.912087912087912 0.813186813186813 1 0.868131868131868 1 0.78021978021978 0.78021978021978 1 1 0.945054945054945 1 1 1 1 0.78021978021978 1 1 0 0.615384615384615 0.615384615384615 0.945054945054945 0.923076923076923 0.813186813186813 1 0.967032967032967 1 0.978021978021978 1 1 
p_onca	1 0.582417582417582 0.32967032967033 0.912087912087912 0.692307692307692 0.912087912087912 0.648351648351648 0.604395604395604 0.835164835164835 0.967032967032967 0.516483516483516 0.813186813186813 0.813186813186813 0.725274725274725 0.824175824175824 0.373626373626374 0.956043956043956 0.868131868131868 0.615384615384615 0 0.791208791208791 1 0.934065934065934 0.978021978021978 1 1 1 1 1 1 
p_lotor	1 0.582417582417582 0.32967032967033 0.912087912087912 0.692307692307692 0.912087912087912 0.593406593406593 0.549450549450549 0.835164835164835 0.967032967032967 0.516483516483516 0.813186813186813 0.813186813186813 0.725274725274725 0.824175824175824 0.318681318681319 0.956043956043956 0.868131868131868 0.615384615384615 0.791208791208791 0 0.692307692307692 0.923076923076923 0.56043956043956 1 0.714285714285714 0.901098901098901 0.879120879120879 0.824175824175824 1 
p_concolor	1 0.791208791208791 0.692307692307692 0.934065934065934 0.945054945054945 0.912087912087912 0.978021978021978 0.945054945054945 0.857142857142857 0.989010989010989 0.714285714285714 0.835164835164835 0.835164835164835 0.747252747252747 0.846153846153846 0.736263736263736 0.978021978021978 0.89010989010989 0.945054945054945 1 0.692307692307692 0 0.923076923076923 0.56043956043956 1 0.714285714285714 0.901098901098901 0.879120879120879 0.824175824175824 1 
s_putorius	1 0.923076923076923 0.923076923076923 1 0.923076923076923 1 0.923076923076923 0.923076923076923 1 1 0.956043956043956 1 1 1 1 0.923076923076923 1 1 0.923076923076923 0.934065934065934 0.923076923076923 0.923076923076923 0 0.725274725274725 1 0.736263736263736 0.923076923076923 0.879120879120879 0.846153846153846 1 
s_pygmaea	1 0.648351648351648 0.56043956043956 0.945054945054945 0.802197802197802 0.945054945054945 0.846153846153846 0.802197802197802 0.868131868131868 0.967032967032967 0.56043956043956 0.846153846153846 0.835164835164835 0.758241758241758 0.857142857142857 0.582417582417582 0.978021978021978 0.901098901098901 0.813186813186813 0.978021978021978 0.56043956043956 0.56043956043956 0.725274725274725 0 1 1 1 1 1 1 
t_taxus	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0.747252747252747 0.934065934065934 0.879120879120879 0.857142857142857 1 
u_littoralis	0.967032967032967 0.835164835164835 0.483516483516483 0.681318681318681 0.967032967032967 0.681318681318681 1 0.967032967032967 0.604395604395604 0.769230769230769 0.736263736263736 0.582417582417582 0.813186813186813 0.747252747252747 0.593406593406593 0.736263736263736 0.725274725274725 0.637362637362637 0.967032967032967 1 0.714285714285714 0.714285714285714 0.736263736263736 1 0.747252747252747 0 1 1 1 1 
u_americanus	0.967032967032967 1 0.67032967032967 0.681318681318681 1 0.703296703296703 1 1 0.67032967032967 0.769230769230769 0.923076923076923 0.681318681318681 0.923076923076923 0.901098901098901 0.67032967032967 0.923076923076923 0.725274725274725 0.67032967032967 1 1 0.901098901098901 0.901098901098901 0.923076923076923 1 0.934065934065934 1 0 0.901098901098901 0.593406593406593 1 
u_arctos	1 0.879120879120879 0.879120879120879 1 0.978021978021978 1 1 0.978021978021978 1 1 0.879120879120879 0.956043956043956 0.956043956043956 0.912087912087912 0.989010989010989 0.901098901098901 1 0.989010989010989 0.978021978021978 1 0.879120879120879 0.879120879120879 0.879120879120879 1 0.879120879120879 1 0.901098901098901 0 0.67032967032967 1 
v_velox	0.967032967032967 0.945054945054945 0.593406593406593 0.681318681318681 1 0.681318681318681 1 1 0.626373626373626 0.769230769230769 0.846153846153846 0.626373626373626 0.879120879120879 0.824175824175824 0.615384615384615 0.846153846153846 0.725274725274725 0.637362637362637 1 1 0.824175824175824 0.824175824175824 0.846153846153846 1 0.857142857142857 1 0.593406593406593 0.67032967032967 0 1 
v_vulpes	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
