30
a_lagopus	0 0.77 0.69 0.98 0.72 1 0.98 0.76 0.82 0.94 0.81 0.97 0.94 0.7 0.94 0.76 0.78 0.98 1 0.95 0.94 0.95 1 0.94 1 0.78 0.79 0.96 0.7 1 
b_astutus	0.77 0 0.95 0.8 0.96 0.95 0.91 0.89 0.96 0.66 0.92 0.92 0.75 0.89 0.7 0.94 0.9 0.83 0.97 0.68 0.66 0.69 0.99 0.68 1 0.82 0.96 0.76 0.84 1 
c_latrans	0.69 0.95 0 0.77 0.62 0.91 0.87 0.47 0.64 0.43 0.58 0.79 0.5 0.45 0.43 0.61 0.46 0.8 0.94 0.45 0.44 0.55 0.99 0.51 1 0.42 0.63 0.68 0.37 1 
c_lupus	0.98 0.8 0.77 0 0.57 0.97 0.95 0.59 0.69 0.84 0.64 0.87 0.82 0.54 0.82 0.63 0.6 0.96 0.99 0.86 0.82 0.9 1 0.85 1 0.62 0.63 0.94 0.54 1 
c_leuconotus	0.72 0.96 0.62 0.57 0 0.92 0.88 0.95 0.96 0.79 0.95 0.97 0.88 0.94 0.78 0.95 0.94 0.8 0.94 0.77 0.77 0.83 0.99 0.81 1 0.9 0.96 0.86 0.93 1 
g_gulo	1 0.95 0.91 0.97 0.92 0 0.95 0.61 0.69 0.85 0.66 0.88 0.84 0.56 0.84 0.65 0.63 0.96 0.99 0.88 0.84 0.9 1 0.87 1 0.64 0.65 0.94 0.56 1 
h_yaguarondi	0.98 0.91 0.87 0.95 0.88 0.95 0 0.97 0.98 0.94 0.97 0.98 0.98 0.97 0.89 0.98 0.97 0.91 0.92 0.91 0.9 0.97 0.99 0.96 1 0.97 0.97 0.99 0.97 1 
l_pardalis	0.76 0.89 0.47 0.59 0.95 0.61 0.97 0 0.96 0.9 0.95 0.97 0.94 0.95 0.85 0.96 0.95 0.87 0.92 0.87 0.86 0.93 0.99 0.92 1 0.93 0.95 0.95 0.95 1 
l_canadensis	0.82 0.96 0.64 0.69 0.96 0.69 0.98 0.96 0 0.7 0.58 0.78 0.68 0.44 0.69 0.62 0.5 0.95 0.99 0.73 0.73 0.79 1 0.77 1 0.49 0.64 0.88 0.44 1 
l_canadensis	0.94 0.66 0.43 0.84 0.79 0.85 0.94 0.9 0.7 0 0.66 0.86 0.81 0.63 0.83 0.69 0.65 0.96 0.99 0.86 0.87 0.92 1 0.87 1 0.66 0.69 0.94 0.63 1 
l_rufus	0.81 0.92 0.58 0.64 0.95 0.66 0.97 0.95 0.58 0.66 0 0.82 0.52 0.68 0.48 0.83 0.69 0.82 0.96 0.48 0.5 0.55 0.99 0.53 1 0.62 0.87 0.68 0.6 1 
m_americana	0.97 0.92 0.79 0.87 0.97 0.88 0.98 0.97 0.78 0.86 0.82 0 0.76 0.56 0.77 0.7 0.62 0.96 0.99 0.8 0.78 0.85 1 0.82 1 0.59 0.68 0.9 0.57 1 
m_pennanti	0.94 0.75 0.5 0.82 0.88 0.84 0.98 0.94 0.68 0.81 0.52 0.76 0 0.78 0.82 0.9 0.81 0.97 1 0.85 0.84 0.9 1 0.86 1 0.78 0.88 0.94 0.78 1 
m_mephitis	0.7 0.89 0.45 0.54 0.94 0.56 0.97 0.95 0.44 0.63 0.68 0.56 0.78 0 0.56 0.81 0.67 0.9 1 0.57 0.58 0.61 1 0.59 1 0.6 0.85 0.72 0.58 1 
m_erminea	0.94 0.7 0.43 0.82 0.78 0.84 0.89 0.85 0.69 0.83 0.48 0.77 0.82 0.56 0 0.63 0.49 0.95 0.99 0.71 0.7 0.77 1 0.74 1 0.48 0.64 0.85 0.37 1 
m_frenata	0.76 0.94 0.61 0.63 0.95 0.65 0.98 0.96 0.62 0.69 0.83 0.7 0.9 0.81 0.63 0 0.68 0.8 0.92 0.49 0.48 0.59 0.99 0.56 1 0.61 0.85 0.72 0.59 1 
m_nivalis	0.78 0.9 0.46 0.6 0.94 0.63 0.97 0.95 0.5 0.65 0.69 0.62 0.81 0.67 0.49 0.68 0 0.96 0.99 0.86 0.85 0.89 1 0.85 1 0.63 0.65 0.94 0.58 1 
m_vison	0.98 0.83 0.8 0.96 0.8 0.96 0.91 0.87 0.95 0.96 0.82 0.96 0.97 0.9 0.95 0.8 0.96 0 0.99 0.72 0.73 0.79 1 0.77 1 0.5 0.63 0.88 0.45 1 
n_narica	1 0.97 0.94 0.99 0.94 0.99 0.92 0.92 0.99 0.99 0.96 0.99 1 1 0.99 0.92 0.99 0.99 0 0.8 0.79 0.86 0.99 0.84 1 0.92 0.96 0.89 0.95 1 
p_onca	0.95 0.68 0.45 0.86 0.77 0.88 0.91 0.87 0.73 0.86 0.48 0.8 0.85 0.57 0.71 0.49 0.86 0.72 0.8 0 0.93 0.99 0.99 0.98 1 0.99 0.99 1 0.99 1 
p_lotor	0.94 0.66 0.44 0.82 0.77 0.84 0.9 0.86 0.73 0.87 0.5 0.78 0.84 0.58 0.7 0.48 0.85 0.73 0.79 0.93 0 0.57 0.99 0.58 1 0.66 0.89 0.69 0.64 1 
p_concolor	0.95 0.69 0.55 0.9 0.83 0.9 0.97 0.93 0.79 0.92 0.55 0.85 0.9 0.61 0.77 0.59 0.89 0.79 0.86 0.99 0.57 0 0.99 0.52 1 0.66 0.85 0.68 0.64 1 
s_putorius	1 0.99 0.99 1 0.99 1 0.99 0.99 1 1 0.99 1 1 1 1 0.99 1 1 0.99 0.99 0.99 0.99 0 0.6 1 0.71 0.93 0.68 0.7 1 
s_pygmaea	0.94 0.68 0.51 0.85 0.81 0.87 0.96 0.92 0.77 0.87 0.53 0.82 0.86 0.59 0.74 0.56 0.85 0.77 0.84 0.98 0.58 0.52 0.6 0 1 1 1 1 1 1 
t_taxus	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0.7 0.87 0.68 0.68 1 
u_littoralis	0.78 0.82 0.42 0.62 0.9 0.64 0.97 0.93 0.49 0.66 0.62 0.59 0.78 0.6 0.48 0.61 0.63 0.5 0.92 0.99 0.66 0.66 0.71 1 0.7 0 1 1 1 1 
u_americanus	0.79 0.96 0.63 0.63 0.96 0.65 0.97 0.95 0.64 0.69 0.87 0.68 0.88 0.85 0.64 0.85 0.65 0.63 0.96 0.99 0.89 0.85 0.93 1 0.87 1 0 0.82 0.42 1 
